"STATISTIC","Statistic Label","TLIST(A1)","Census Year","C03974V04732","Reason for Vacancy","C04104V04868","County and City","UNIT","VALUE"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1491-13a3-e055-000000000001","Louth","Number","28"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1494-13a3-e055-000000000001","Meath","Number","75"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1496-13a3-e055-000000000001","Offaly","Number","64"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-149b-13a3-e055-000000000001","Westmeath","Number","59"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-149c-13a3-e055-000000000001","Wexford","Number","66"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-149e-13a3-e055-000000000001","Wicklow","Number","19"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-14a2-13a3-e055-000000000001","Clare","Number","242"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","Number","394"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-14a6-13a3-e055-000000000001","Kerry","Number","277"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","Number","183"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1499-13a3-e055-000000000001","Tipperary","Number","159"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","Number","53"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1435-13a3-e055-000000000001","Galway City","Number","4"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-14a5-13a3-e055-000000000001","Galway County","Number","411"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-148e-13a3-e055-000000000001","Leitrim","Number","135"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1493-13a3-e055-000000000001","Mayo","Number","512"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1497-13a3-e055-000000000001","Roscommon","Number","244"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1498-13a3-e055-000000000001","Sligo","Number","175"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-149d-13a3-e055-000000000001","Cavan","Number","186"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-14a4-13a3-e055-000000000001","Donegal","Number","176"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1495-13a3-e055-000000000001","Monaghan","Number","140"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","IE0","State","Number","387"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1492-13a3-e055-000000000001","Carlow","Number","1"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1433-13a3-e055-000000000001","Dublin City","Number","14"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","Number","4"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-14a0-13a3-e055-000000000001","Fingal","Number","3"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-14a1-13a3-e055-000000000001","South Dublin","Number","3"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-14a7-13a3-e055-000000000001","Kildare","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","Number","9"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-148d-13a3-e055-000000000001","Laois","Number","8"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1490-13a3-e055-000000000001","Longford","Number","4"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1491-13a3-e055-000000000001","Louth","Number","8"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1494-13a3-e055-000000000001","Meath","Number","8"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1496-13a3-e055-000000000001","Offaly","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-149b-13a3-e055-000000000001","Westmeath","Number","4"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-149c-13a3-e055-000000000001","Wexford","Number","8"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-149e-13a3-e055-000000000001","Wicklow","Number","4"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-14a2-13a3-e055-000000000001","Clare","Number","14"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","Number","33"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-14a6-13a3-e055-000000000001","Kerry","Number","26"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","Number","62"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1499-13a3-e055-000000000001","Tipperary","Number","13"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1435-13a3-e055-000000000001","Galway City","Number","2"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-14a5-13a3-e055-000000000001","Galway County","Number","47"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-148e-13a3-e055-000000000001","Leitrim","Number","6"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1493-13a3-e055-000000000001","Mayo","Number","27"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1497-13a3-e055-000000000001","Roscommon","Number","8"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1498-13a3-e055-000000000001","Sligo","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-149d-13a3-e055-000000000001","Cavan","Number","12"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-14a4-13a3-e055-000000000001","Donegal","Number","23"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","190","Emigrated","2ae19629-1495-13a3-e055-000000000001","Monaghan","Number","8"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","IE0","State","Number","417"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1492-13a3-e055-000000000001","Carlow","Number","5"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1433-13a3-e055-000000000001","Dublin City","Number","3"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","Number","2"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-14a0-13a3-e055-000000000001","Fingal","Number","2"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-14a1-13a3-e055-000000000001","South Dublin","Number",""
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-14a7-13a3-e055-000000000001","Kildare","Number","9"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","Number","3"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-148d-13a3-e055-000000000001","Laois","Number","10"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1490-13a3-e055-000000000001","Longford","Number","13"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1491-13a3-e055-000000000001","Louth","Number","6"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1494-13a3-e055-000000000001","Meath","Number","5"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1496-13a3-e055-000000000001","Offaly","Number","3"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-149b-13a3-e055-000000000001","Westmeath","Number","1"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-149c-13a3-e055-000000000001","Wexford","Number","10"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-149e-13a3-e055-000000000001","Wicklow","Number",""
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-14a2-13a3-e055-000000000001","Clare","Number","17"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","Number","33"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-14a6-13a3-e055-000000000001","Kerry","Number","24"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","Number","13"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1499-13a3-e055-000000000001","Tipperary","Number","13"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","Number","2"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1435-13a3-e055-000000000001","Galway City","Number","1"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-14a5-13a3-e055-000000000001","Galway County","Number","38"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-148e-13a3-e055-000000000001","Leitrim","Number","17"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1493-13a3-e055-000000000001","Mayo","Number","37"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1497-13a3-e055-000000000001","Roscommon","Number","51"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1498-13a3-e055-000000000001","Sligo","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-149d-13a3-e055-000000000001","Cavan","Number","31"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-14a4-13a3-e055-000000000001","Donegal","Number","41"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","200","New Build","2ae19629-1495-13a3-e055-000000000001","Monaghan","Number","20"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","IE0","State","Number","4384"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1492-13a3-e055-000000000001","Carlow","Number","49"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1433-13a3-e055-000000000001","Dublin City","Number","268"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","Number","53"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-14a0-13a3-e055-000000000001","Fingal","Number","58"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-14a1-13a3-e055-000000000001","South Dublin","Number","64"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-14a7-13a3-e055-000000000001","Kildare","Number","104"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","Number","89"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-148d-13a3-e055-000000000001","Laois","Number","88"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1490-13a3-e055-000000000001","Longford","Number","92"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1491-13a3-e055-000000000001","Louth","Number","110"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1494-13a3-e055-000000000001","Meath","Number","92"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1496-13a3-e055-000000000001","Offaly","Number","62"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-149b-13a3-e055-000000000001","Westmeath","Number","99"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-149c-13a3-e055-000000000001","Wexford","Number","126"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-149e-13a3-e055-000000000001","Wicklow","Number","89"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-14a2-13a3-e055-000000000001","Clare","Number","161"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","Number","567"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-14a6-13a3-e055-000000000001","Kerry","Number","262"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","Number","272"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1499-13a3-e055-000000000001","Tipperary","Number","207"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","Number","127"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1435-13a3-e055-000000000001","Galway City","Number","42"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-14a5-13a3-e055-000000000001","Galway County","Number","168"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-148e-13a3-e055-000000000001","Leitrim","Number","67"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1493-13a3-e055-000000000001","Mayo","Number","236"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1497-13a3-e055-000000000001","Roscommon","Number","139"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1498-13a3-e055-000000000001","Sligo","Number","173"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-149d-13a3-e055-000000000001","Cavan","Number","133"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-14a4-13a3-e055-000000000001","Donegal","Number","330"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","210","Other reason / Not Stated","2ae19629-1495-13a3-e055-000000000001","Monaghan","Number","57"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","IE0","State","Number","23072"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1492-13a3-e055-000000000001","Carlow","Number","224"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1433-13a3-e055-000000000001","Dublin City","Number","889"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","Number","206"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-14a0-13a3-e055-000000000001","Fingal","Number","182"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-14a1-13a3-e055-000000000001","South Dublin","Number","133"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-14a7-13a3-e055-000000000001","Kildare","Number","359"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","Number","434"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-148d-13a3-e055-000000000001","Laois","Number","401"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1490-13a3-e055-000000000001","Longford","Number","533"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1491-13a3-e055-000000000001","Louth","Number","441"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1494-13a3-e055-000000000001","Meath","Number","408"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1496-13a3-e055-000000000001","Offaly","Number","392"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-149b-13a3-e055-000000000001","Westmeath","Number","469"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-149c-13a3-e055-000000000001","Wexford","Number","585"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-149e-13a3-e055-000000000001","Wicklow","Number","268"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-14a2-13a3-e055-000000000001","Clare","Number","923"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","Number","2269"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-14a6-13a3-e055-000000000001","Kerry","Number","1552"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","Number","1112"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1499-13a3-e055-000000000001","Tipperary","Number","1099"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","Number","511"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1435-13a3-e055-000000000001","Galway City","Number","153"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-14a5-13a3-e055-000000000001","Galway County","Number","1739"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-148e-13a3-e055-000000000001","Leitrim","Number","582"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1493-13a3-e055-000000000001","Mayo","Number","2121"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1497-13a3-e055-000000000001","Roscommon","Number","1143"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1498-13a3-e055-000000000001","Sligo","Number","833"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-149d-13a3-e055-000000000001","Cavan","Number","869"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-14a4-13a3-e055-000000000001","Donegal","Number","1702"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","-","Total vacancies","2ae19629-1495-13a3-e055-000000000001","Monaghan","Number","540"
